support,itemsets
0.011287839917906618,"candy, whipped/sour cream"
0.014366341713699333,"canned beer, cream cheese "
0.014366341713699333,"canned beer, dessert"
0.012057465366854798,"canned beer, frozen meals"
0.012057465366854798,"grapes, canned beer"
0.01590559261159569,"canned beer, ham"
0.013340174448435094,"canned beer, hamburger meat"
0.01051821446895844,"hard cheese, canned beer"
0.014366341713699333,"canned beer, ice cream"
0.011544381734222679,"canned beer, long life bakery product"
0.015135967162647512,"canned beer, meat"
0.013083632632119035,"canned beer, misc. beverages"
0.013853258081067214,"canned beer, napkins"
0.011031298101590559,"oil, canned beer"
0.01616213442791175,"canned beer, onions"
0.01026167265264238,"canned beer, red/blush wine"
0.01026167265264238,"canned beer, specialty bar"
0.011031298101590559,"specialty chocolate, canned beer"
0.01616213442791175,"canned beer, sugar"
0.011031298101590559,"canned beer, waffles"
0.017957927142124165,"canned beer, white bread"
0.012057465366854798,"other vegetables, canned fish"
0.013596716264751155,"canned fish, rolls/buns"
0.0107747562852745,"soda, canned fish"
0.015135967162647512,"whole milk, canned fish"
0.011544381734222679,"whole milk, canned vegetables"
0.011031298101590559,"cat food, root vegetables"
0.011287839917906618,"sausage, cat food"
0.01564905079527963,"cat food, soda"
0.013596716264751155,"cat food, tropical fruit"
0.013596716264751155,"yogurt, cat food"
0.011031298101590559,"chewing gum, citrus fruit"
0.012314007183170857,"chewing gum, root vegetables"
0.010005130836326322,"chewing gum, sausage"
0.010005130836326322,"chewing gum, shopping bags"
0.014879425346331451,"chewing gum, soda"
0.012827090815802977,"chewing gum, tropical fruit"
0.012057465366854798,"coffee, chicken"
0.010005130836326322,"cream cheese , chicken"
0.01564905079527963,"curd, chicken"
0.01564905079527963,"domestic eggs, chicken"
0.016418676244227808,"chicken, frankfurter"
0.012827090815802977,"frozen vegetables, chicken"
0.018214468958440224,"fruit/vegetable juice, chicken"
0.01564905079527963,"margarine, chicken"
0.0107747562852745,"onions, chicken"
0.014879425346331451,"pork, chicken"
0.011800923550538737,"waffles, chicken"
0.011800923550538737,"white bread, chicken"
0.011287839917906618,"coffee, chocolate"
0.01026167265264238,"chocolate, curd"
0.012827090815802977,"chocolate, domestic eggs"
0.01718830169317599,"chocolate, frankfurter"
0.01051821446895844,"chocolate, frozen vegetables"
0.012057465366854798,"chocolate, margarine"
0.013596716264751155,"newspapers, chocolate"
0.011287839917906618,"chocolate, pork"
0.014109799897383273,"cream cheese , citrus fruit"
0.014366341713699333,"frozen meals, citrus fruit"
0.011544381734222679,"grapes, citrus fruit"
0.01590559261159569,"ham, citrus fruit"
0.0107747562852745,"hard cheese, citrus fruit"
0.011800923550538737,"hygiene articles, citrus fruit"
0.011800923550538737,"citrus fruit, ice cream"
0.013853258081067214,"citrus fruit, long life bakery product"
0.013083632632119035,"meat, citrus fruit"
0.011544381734222679,"citrus fruit, misc. beverages"
0.013596716264751155,"oil, citrus fruit"
0.014366341713699333,"onions, citrus fruit"
0.014109799897383273,"citrus fruit, salty snack"
0.01026167265264238,"sliced cheese, citrus fruit"
0.013083632632119035,"specialty bar, citrus fruit"
0.01564905079527963,"specialty chocolate, citrus fruit"
0.016675218060543867,"citrus fruit, sugar"
0.014366341713699333,"waffles, citrus fruit"
0.011544381734222679,"white wine, citrus fruit"
0.013853258081067214,"coffee, cream cheese "
0.01590559261159569,"coffee, curd"
0.010005130836326322,"coffee, dessert"
0.020010261672652643,"coffee, frankfurter"
0.013083632632119035,"coffee, frozen vegetables"
0.01564905079527963,"coffee, fruit/vegetable juice"
0.0107747562852745,"coffee, hamburger meat"
0.013596716264751155,"coffee, margarine"
0.010005130836326322,"coffee, misc. beverages"
0.0107747562852745,"coffee, napkins"
0.016675218060543867,"coffee, newspapers"
0.013596716264751155,"coffee, pork"
0.017957927142124165,"coffee, shopping bags"
0.01616213442791175,"coffee, whipped/sour cream"
0.01026167265264238,"coffee, white bread"
0.012314007183170857,"other vegetables, condensed milk"
0.01026167265264238,"rolls/buns, condensed milk"
0.013853258081067214,"whole milk, condensed milk"
0.012314007183170857,"curd, cream cheese "
0.011287839917906618,"cream cheese , dessert"
0.012827090815802977,"domestic eggs, cream cheese "
0.013083632632119035,"cream cheese , frankfurter"
0.011287839917906618,"frozen vegetables, cream cheese "
0.012314007183170857,"fruit/vegetable juice, cream cheese "
0.01051821446895844,"napkins, cream cheese "
0.01616213442791175,"newspapers, cream cheese "
0.01026167265264238,"onions, cream cheese "
0.015135967162647512,"cream cheese , pip fruit"
0.012314007183170857,"cream cheese , pork"
0.014622883530015392,"cream cheese , whipped/sour cream"
0.010005130836326322,"cream cheese , white bread"
0.011031298101590559,"curd, dessert"
0.012827090815802977,"curd, frozen vegetables"
0.011031298101590559,"hamburger meat, curd"
0.0107747562852745,"curd, onions"
0.011287839917906618,"curd, salty snack"
0.012314007183170857,"curd, white bread"
0.01026167265264238,"domestic eggs, dessert"
0.011544381734222679,"frozen vegetables, dessert"
0.012314007183170857,"fruit/vegetable juice, dessert"
0.011800923550538737,"margarine, dessert"
0.014109799897383273,"newspapers, dessert"
0.01590559261159569,"pip fruit, dessert"
0.011544381734222679,"pork, dessert"
0.01590559261159569,"shopping bags, dessert"
0.01539250897896357,"dessert, whipped/sour cream"
0.014109799897383273,"detergent, other vegetables"
0.012827090815802977,"detergent, rolls/buns"
0.0107747562852745,"detergent, soda"
0.0107747562852745,"detergent, tropical fruit"
0.017444843509492047,"whole milk, detergent"
0.011031298101590559,"yogurt, detergent"
0.010005130836326322,"whole milk, dish cleaner"
0.013083632632119035,"dishes, other vegetables"
0.011800923550538737,"dishes, rolls/buns"
0.019497178040020522,"whole milk, dishes"
0.010005130836326322,"whole milk, dog food"
0.01026167265264238,"frozen meals, domestic eggs"
0.01539250897896357,"frozen vegetables, domestic eggs"
0.011031298101590559,"domestic eggs, ham"
0.01026167265264238,"domestic eggs, long life bakery product"
0.01590559261159569,"margarine, domestic eggs"
0.011544381734222679,"napkins, domestic eggs"
0.011031298101590559,"oil, domestic eggs"
0.011287839917906618,"domestic eggs, onions"
0.012057465366854798,"domestic eggs, salty snack"
0.010005130836326322,"domestic eggs, specialty bar"
0.01026167265264238,"domestic eggs, waffles"
0.013596716264751155,"domestic eggs, white bread"
0.012827090815802977,"flour, rolls/buns"
0.011800923550538737,"flour, soda"
0.012827090815802977,"flour, tropical fruit"
0.014109799897383273,"flour, yogurt"
0.017957927142124165,"frozen vegetables, frankfurter"
0.011031298101590559,"grapes, frankfurter"
0.01051821446895844,"ham, frankfurter"
0.014366341713699333,"hamburger meat, frankfurter"
0.011544381734222679,"long life bakery product, frankfurter"
0.013083632632119035,"misc. beverages, frankfurter"
0.011287839917906618,"napkins, frankfurter"
0.013596716264751155,"onions, frankfurter"
0.017444843509492047,"pork, frankfurter"
0.0107747562852745,"salty snack, frankfurter"
0.0107747562852745,"specialty bar, frankfurter"
0.0107747562852745,"specialty chocolate, frankfurter"
0.011287839917906618,"sugar, frankfurter"
0.012314007183170857,"waffles, frankfurter"
0.013340174448435094,"white bread, frankfurter"
0.010005130836326322,"soda, frozen dessert"
0.012057465366854798,"whole milk, frozen dessert"
0.011800923550538737,"frozen fish, other vegetables"
0.014366341713699333,"frozen fish, whole milk"
0.0107747562852745,"fruit/vegetable juice, frozen meals"
0.01051821446895844,"newspapers, frozen meals"
0.011800923550538737,"frozen meals, pastry"
0.011800923550538737,"frozen meals, pip fruit"
0.014622883530015392,"root vegetables, frozen meals"
0.01590559261159569,"sausage, frozen meals"
0.011031298101590559,"frozen meals, shopping bags"
0.017701385325808106,"frozen meals, tropical fruit"
0.011287839917906618,"frozen meals, whipped/sour cream"
0.01539250897896357,"fruit/vegetable juice, frozen vegetables"
0.010005130836326322,"hamburger meat, frozen vegetables"
0.014109799897383273,"frozen vegetables, margarine"
0.012057465366854798,"napkins, frozen vegetables"
0.010005130836326322,"fruit/vegetable juice, ham"
0.011031298101590559,"fruit/vegetable juice, hamburger meat"
0.011800923550538737,"fruit/vegetable juice, long life bakery product"
0.018984094407388404,"fruit/vegetable juice, margarine"
0.01026167265264238,"fruit/vegetable juice, napkins"
0.016675218060543867,"newspapers, fruit/vegetable juice"
0.01051821446895844,"fruit/vegetable juice, onions"
0.018727552591072345,"fruit/vegetable juice, pork"
0.011031298101590559,"fruit/vegetable juice, salty snack"
0.012314007183170857,"fruit/vegetable juice, sugar"
0.011287839917906618,"grapes, pastry"
0.0107747562852745,"grapes, pip fruit"
0.014879425346331451,"grapes, root vegetables"
0.013853258081067214,"grapes, sausage"
0.015135967162647512,"grapes, tropical fruit"
0.012827090815802977,"newspapers, ham"
0.011800923550538737,"ham, pip fruit"
0.014622883530015392,"sausage, ham"
0.012827090815802977,"shopping bags, ham"
0.016418676244227808,"ham, tropical fruit"
0.012570548999486916,"ham, whipped/sour cream"
0.013083632632119035,"newspapers, hamburger meat"
0.013596716264751155,"hamburger meat, pastry"
0.012314007183170857,"hamburger meat, pork"
0.013596716264751155,"hamburger meat, shopping bags"
0.011287839917906618,"hard cheese, pip fruit"
0.016418676244227808,"hard cheese, root vegetables"
0.012057465366854798,"sausage, hard cheese"
0.012057465366854798,"hard cheese, shopping bags"
0.018727552591072345,"hard cheese, soda"
0.014879425346331451,"hard cheese, tropical fruit"
0.014879425346331451,"hard cheese, yogurt"
0.012314007183170857,"rolls/buns, herbs"
0.01026167265264238,"sausage, herbs"
0.011031298101590559,"soda, herbs"
0.015135967162647512,"yogurt, herbs"
0.010005130836326322,"newspapers, hygiene articles"
0.011031298101590559,"hygiene articles, pastry"
0.01051821446895844,"hygiene articles, pip fruit"
0.01590559261159569,"root vegetables, hygiene articles"
0.012570548999486916,"sausage, hygiene articles"
0.010005130836326322,"shopping bags, hygiene articles"
0.01693175987685993,"soda, hygiene articles"
0.012570548999486916,"hygiene articles, tropical fruit"
0.01564905079527963,"yogurt, hygiene articles"
0.011800923550538737,"ice cream, pastry"
0.012314007183170857,"pip fruit, ice cream"
0.014366341713699333,"root vegetables, ice cream"
0.01051821446895844,"shopping bags, ice cream"
0.013083632632119035,"tropical fruit, ice cream"
0.011287839917906618,"ice cream, whipped/sour cream"
0.01718830169317599,"yogurt, ice cream"
0.012827090815802977,"liquor, other vegetables"
0.011287839917906618,"liquor, rolls/buns"
0.0107747562852745,"liquor, soda"
0.016675218060543867,"liquor, whole milk"
0.01026167265264238,"liquor, yogurt"
0.014366341713699333,"long life bakery product, pastry"
0.013083632632119035,"pip fruit, long life bakery product"
0.012057465366854798,"pork, long life bakery product"
0.01718830169317599,"root vegetables, long life bakery product"
0.017957927142124165,"sausage, long life bakery product"
0.01693175987685993,"tropical fruit, long life bakery product"
0.0107747562852745,"long life bakery product, whipped/sour cream"
0.02052334530528476,"yogurt, long life bakery product"
0.011031298101590559,"napkins, margarine"
0.017444843509492047,"margarine, pork"
0.012314007183170857,"margarine, white bread"
0.011287839917906618,"newspapers, meat"
0.013853258081067214,"meat, pastry"
0.014109799897383273,"meat, pip fruit"
0.015135967162647512,"sausage, meat"
0.011031298101590559,"meat, shopping bags"
0.013083632632119035,"meat, whipped/sour cream"
0.01026167265264238,"newspapers, misc. beverages"
0.013340174448435094,"misc. beverages, pastry"
0.012570548999486916,"pip fruit, misc. beverages"
0.010005130836326322,"pork, misc. beverages"
0.013340174448435094,"root vegetables, misc. beverages"
0.014622883530015392,"sausage, misc. beverages"
0.01718830169317599,"soda, misc. beverages"
0.018214468958440224,"tropical fruit, misc. beverages"
0.014109799897383273,"whole milk, mustard"
0.013853258081067214,"newspapers, napkins"
0.01590559261159569,"napkins, pastry"
0.013340174448435094,"napkins, pip fruit"
0.013596716264751155,"napkins, pork"
0.01616213442791175,"napkins, shopping bags"
0.014622883530015392,"napkins, whipped/sour cream"
0.01026167265264238,"newspapers, onions"
0.014109799897383273,"newspapers, salty snack"
0.012314007183170857,"newspapers, specialty bar"
0.012314007183170857,"newspapers, sugar"
0.016418676244227808,"newspapers, white bread"
0.011287839917906618,"oil, pastry"
0.01051821446895844,"oil, pip fruit"
0.011544381734222679,"oil, pork"
0.012827090815802977,"oil, root vegetables"
0.012057465366854798,"oil, sausage"
0.01616213442791175,"oil, tropical fruit"
0.017444843509492047,"onions, pastry"
0.014622883530015392,"onions, pip fruit"
0.012057465366854798,"onions, pork"
0.014366341713699333,"shopping bags, onions"
0.013083632632119035,"onions, whipped/sour cream"
0.0107747562852745,"packaged fruit/vegetables, other vegetables"
0.011800923550538737,"pasta, other vegetables"
0.01026167265264238,"other vegetables, pet care"
0.014879425346331451,"other vegetables, pickled vegetables"
0.015135967162647512,"other vegetables, pot plants"
0.014366341713699333,"processed cheese, other vegetables"
0.010005130836326322,"seasonal products, other vegetables"
0.011544381734222679,"other vegetables, spread cheese"
0.017444843509492047,"other vegetables, white wine"
0.011544381734222679,"packaged fruit/vegetables, rolls/buns"
0.015135967162647512,"whole milk, packaged fruit/vegetables"
0.012827090815802977,"pasta, rolls/buns"
0.012314007183170857,"pasta, soda"
0.013596716264751155,"pasta, whole milk"
0.01051821446895844,"pasta, yogurt"
0.010005130836326322,"red/blush wine, pastry"
0.011031298101590559,"pastry, salty snack"
0.013083632632119035,"sliced cheese, pastry"
0.011800923550538737,"specialty bar, pastry"
0.012827090815802977,"specialty chocolate, pastry"
0.014622883530015392,"sugar, pastry"
0.015135967162647512,"waffles, pastry"
0.01693175987685993,"white bread, pastry"
0.01026167265264238,"rolls/buns, pet care"
0.012570548999486916,"pickled vegetables, rolls/buns"
0.0107747562852745,"root vegetables, pickled vegetables"
0.011800923550538737,"soda, pickled vegetables"
0.017701385325808106,"whole milk, pickled vegetables"
0.01026167265264238,"yogurt, pickled vegetables"
0.011800923550538737,"pip fruit, salty snack"
0.01026167265264238,"sliced cheese, pip fruit"
0.011031298101590559,"specialty chocolate, pip fruit"
0.014366341713699333,"pip fruit, sugar"
0.014622883530015392,"waffles, pip fruit"
0.016418676244227808,"white bread, pip fruit"
0.01026167265264238,"pork, salty snack"
0.010005130836326322,"pork, waffles"
0.012570548999486916,"white bread, pork"
0.013596716264751155,"rolls/buns, pot plants"
0.01564905079527963,"whole milk, pot plants"
0.015135967162647512,"processed cheese, rolls/buns"
0.011800923550538737,"root vegetables, processed cheese"
0.014109799897383273,"soda, processed cheese"
0.011031298101590559,"processed cheese, tropical fruit"
0.02103642893791688,"whole milk, processed cheese"
0.012570548999486916,"yogurt, processed cheese"
0.01539250897896357,"soda, red/blush wine"
0.011800923550538737,"yogurt, red/blush wine"
0.01026167265264238,"seasonal products, rolls/buns"
0.014879425346331451,"semi-finished bread, rolls/buns"
0.02077988712160082,"root vegetables, salty snack"
0.010005130836326322,"root vegetables, semi-finished bread"
0.014879425346331451,"root vegetables, sliced cheese"
0.011287839917906618,"root vegetables, soft cheese"
0.012314007183170857,"root vegetables, specialty bar"
0.013596716264751155,"specialty chocolate, root vegetables"
0.013596716264751155,"root vegetables, white wine"
0.011287839917906618,"whole milk, salt"
0.01616213442791175,"sausage, salty snack"
0.014879425346331451,"shopping bags, salty snack"
0.016418676244227808,"tropical fruit, salty snack"
0.011287839917906618,"whipped/sour cream, salty snack"
0.015135967162647512,"sausage, sliced cheese"
0.014622883530015392,"sausage, specialty bar"
0.013340174448435094,"specialty chocolate, sausage"
0.01590559261159569,"sausage, waffles"
0.013083632632119035,"sausage, white wine"
0.0107747562852745,"soda, seasonal products"
0.013340174448435094,"whole milk, seasonal products"
0.012314007183170857,"soda, semi-finished bread"
0.011544381734222679,"semi-finished bread, tropical fruit"
0.012570548999486916,"yogurt, semi-finished bread"
0.0107747562852745,"shopping bags, sliced cheese"
0.01051821446895844,"shopping bags, specialty bar"
0.01026167265264238,"specialty chocolate, shopping bags"
0.013340174448435094,"shopping bags, waffles"
0.011544381734222679,"sliced cheese, tropical fruit"
0.012057465366854798,"soft cheese, soda"
0.019240636223704463,"soda, specialty bar"
0.018214468958440224,"soda, white wine"
0.013853258081067214,"yogurt, soft cheese"
0.014109799897383273,"specialty bar, tropical fruit"
0.01564905079527963,"specialty chocolate, tropical fruit"
0.01051821446895844,"specialty chocolate, whipped/sour cream"
0.01590559261159569,"specialty chocolate, yogurt"
0.014366341713699333,"whole milk, spread cheese"
0.013340174448435094,"sugar, whipped/sour cream"
0.012570548999486916,"white wine, tropical fruit"
0.014109799897383273,"waffles, whipped/sour cream"
0.016418676244227808,"yogurt, white wine"
0.011287839917906618,"bottled water, UHT-milk, other vegetables"
0.012570548999486916,"whole milk, UHT-milk, bottled water"
0.017444843509492047,"UHT-milk, other vegetables, rolls/buns"
0.011800923550538737,"sausage, UHT-milk, other vegetables"
0.014366341713699333,"yogurt, UHT-milk, other vegetables"
0.01026167265264238,"whole milk, UHT-milk, pip fruit"
0.011800923550538737,"UHT-milk, soda, rolls/buns"
0.015135967162647512,"whole milk, UHT-milk, rolls/buns"
0.0107747562852745,"yogurt, UHT-milk, rolls/buns"
0.011287839917906618,"whole milk, root vegetables, UHT-milk"
0.011031298101590559,"sausage, whole milk, UHT-milk"
0.011031298101590559,"whole milk, UHT-milk, tropical fruit"
0.012827090815802977,"yogurt, whole milk, UHT-milk"
0.013083632632119035,"bottled beer, beef, whole milk"
0.013853258081067214,"beef, bottled water, other vegetables"
0.01051821446895844,"beef, bottled water, soda"
0.014366341713699333,"beef, whole milk, bottled water"
0.0107747562852745,"beef, whole milk, butter"
0.012314007183170857,"beef, whole milk, canned beer"
0.013596716264751155,"beef, other vegetables, citrus fruit"
0.01051821446895844,"beef, rolls/buns, citrus fruit"
0.010005130836326322,"beef, soda, citrus fruit"
0.01693175987685993,"beef, whole milk, citrus fruit"
0.0107747562852745,"beef, whole milk, curd"
0.011287839917906618,"beef, whole milk, frankfurter"
0.011800923550538737,"fruit/vegetable juice, beef, whole milk"
0.011031298101590559,"newspapers, beef, whole milk"
0.0107747562852745,"beef, other vegetables, pastry"
0.012570548999486916,"beef, other vegetables, pip fruit"
0.013853258081067214,"beef, root vegetables, other vegetables"
0.013853258081067214,"sausage, beef, other vegetables"
0.01051821446895844,"beef, shopping bags, other vegetables"
0.013340174448435094,"beef, other vegetables, tropical fruit"
0.012314007183170857,"beef, other vegetables, whipped/sour cream"
0.011544381734222679,"beef, rolls/buns, pastry"
0.014366341713699333,"beef, whole milk, pastry"
0.0107747562852745,"beef, rolls/buns, pip fruit"
0.012314007183170857,"beef, soda, pip fruit"
0.01564905079527963,"beef, whole milk, pip fruit"
0.012314007183170857,"beef, root vegetables, rolls/buns"
0.011800923550538737,"sausage, beef, rolls/buns"
0.014109799897383273,"yogurt, beef, rolls/buns"
0.012570548999486916,"beef, soda, root vegetables"
0.020010261672652643,"beef, whole milk, root vegetables"
0.012057465366854798,"yogurt, beef, root vegetables"
0.01590559261159569,"sausage, beef, whole milk"
0.012057465366854798,"sausage, beef, yogurt"
0.011544381734222679,"beef, whole milk, shopping bags"
0.011287839917906618,"beef, soda, tropical fruit"
0.014622883530015392,"yogurt, beef, soda"
0.01539250897896357,"beef, whole milk, tropical fruit"
0.01026167265264238,"yogurt, beef, tropical fruit"
0.014622883530015392,"beef, whole milk, whipped/sour cream"
0.01026167265264238,"berries, bottled water, other vegetables"
0.010005130836326322,"berries, bottled water, soda"
0.01051821446895844,"berries, whole milk, bottled water"
0.0107747562852745,"berries, other vegetables, pip fruit"
0.014879425346331451,"berries, other vegetables, rolls/buns"
0.012827090815802977,"berries, soda, other vegetables"
0.010005130836326322,"berries, other vegetables, tropical fruit"
0.019497178040020522,"berries, whole milk, other vegetables"
0.014366341713699333,"yogurt, berries, other vegetables"
0.0107747562852745,"berries, whole milk, pip fruit"
0.011287839917906618,"berries, soda, rolls/buns"
0.01693175987685993,"berries, whole milk, rolls/buns"
0.012057465366854798,"berries, whole milk, root vegetables"
0.01026167265264238,"sausage, berries, whole milk"
0.010005130836326322,"berries, whole milk, shopping bags"
0.01026167265264238,"berries, soda, tropical fruit"
0.014366341713699333,"berries, whole milk, soda"
0.011287839917906618,"berries, whole milk, tropical fruit"
0.01564905079527963,"yogurt, berries, whole milk"
0.013596716264751155,"rolls/buns, other vegetables, beverages"
0.012570548999486916,"soda, other vegetables, beverages"
0.013083632632119035,"whole milk, other vegetables, beverages"
0.011031298101590559,"yogurt, other vegetables, beverages"
0.011800923550538737,"rolls/buns, soda, beverages"
0.013340174448435094,"whole milk, rolls/buns, beverages"
